,id,date,variable,value
12041,AS14.28,2014-04-02,activity,1.0371762510394535
12042,AS14.28,2014-04-02,screen,11887.370000839237
12043,AS14.28,2014-04-02,call,2.0
12044,AS14.28,2014-04-02,appCat.builtin,2318.685
12045,AS14.28,2014-04-02,appCat.communication,2724.0619999999994
12046,AS14.28,2014-04-02,appCat.entertainment,884.173
12047,AS14.28,2014-04-02,appCat.finance,274.499
12048,AS14.28,2014-04-02,appCat.game,63.556999999999995
12049,AS14.28,2014-04-02,appCat.other,104.937
12050,AS14.28,2014-04-02,appCat.social,3621.688000000002
12051,AS14.28,2014-04-02,appCat.travel,160.134
12052,AS14.28,2014-04-02,appCat.utilities,580.748
12053,AS14.28,2014-04-02,appCat.weather,45.055
12054,AS14.28,2014-04-03,mood,8.0
12055,AS14.28,2014-04-03,circumplex.arousal,0.0
12056,AS14.28,2014-04-03,circumplex.valence,1.25
12057,AS14.28,2014-04-03,activity,3.6267132327902845
12058,AS14.28,2014-04-03,screen,9165.401001453403
12059,AS14.28,2014-04-03,appCat.builtin,6674.119999999996
12060,AS14.28,2014-04-03,appCat.communication,2876.2009999999987
12061,AS14.28,2014-04-03,appCat.entertainment,1003.647
12062,AS14.28,2014-04-03,appCat.finance,37.822
12063,AS14.28,2014-04-03,appCat.other,83.416
12064,AS14.28,2014-04-03,appCat.social,2340.7870000000003
12065,AS14.28,2014-04-03,appCat.travel,153.46499999999997
12066,AS14.28,2014-04-03,appCat.weather,87.685
12067,AS14.28,2014-04-04,mood,5.75
12068,AS14.28,2014-04-04,circumplex.arousal,-0.5
12069,AS14.28,2014-04-04,circumplex.valence,0.0
12070,AS14.28,2014-04-04,activity,2.9977426981643984
12071,AS14.28,2014-04-04,screen,13760.366001367569
12072,AS14.28,2014-04-04,call,3.0
12073,AS14.28,2014-04-04,appCat.builtin,3474.3719999999994
12074,AS14.28,2014-04-04,appCat.communication,5675.670999999998
12075,AS14.28,2014-04-04,appCat.entertainment,495.668
12076,AS14.28,2014-04-04,appCat.finance,34.123999999999995
12077,AS14.28,2014-04-04,appCat.game,194.18400000000003
12078,AS14.28,2014-04-04,appCat.other,106.34400000000001
12079,AS14.28,2014-04-04,appCat.social,2740.811
12080,AS14.28,2014-04-04,appCat.travel,236.293
12081,AS14.28,2014-04-04,appCat.unknown,11.044
12082,AS14.28,2014-04-04,appCat.utilities,163.92399999999998
12083,AS14.28,2014-04-04,appCat.weather,57.53
12084,AS14.28,2014-04-05,mood,7.6
12085,AS14.28,2014-04-05,circumplex.arousal,-0.8
12086,AS14.28,2014-04-05,circumplex.valence,0.8
12087,AS14.28,2014-04-05,activity,0.6686349777350612
12088,AS14.28,2014-04-05,screen,7930.456998109816
12089,AS14.28,2014-04-05,appCat.builtin,2074.7589999999996
12090,AS14.28,2014-04-05,appCat.communication,1473.5320000000006
12091,AS14.28,2014-04-05,appCat.entertainment,414.3859999999999
12092,AS14.28,2014-04-05,appCat.game,304.83
12093,AS14.28,2014-04-05,appCat.other,88.96900000000001
12094,AS14.28,2014-04-05,appCat.social,2144.604
12095,AS14.28,2014-04-05,appCat.unknown,8.355
12096,AS14.28,2014-04-05,appCat.utilities,545.1400000000001
12097,AS14.28,2014-04-05,appCat.weather,5.05
12098,AS14.28,2014-04-06,mood,7.2
12099,AS14.28,2014-04-06,circumplex.arousal,-0.6
12100,AS14.28,2014-04-06,circumplex.valence,0.6
12101,AS14.28,2014-04-06,activity,0.2940728811418466
12102,AS14.28,2014-04-06,screen,5941.962999582291
12103,AS14.28,2014-04-06,appCat.builtin,886.4979999999998
12104,AS14.28,2014-04-06,appCat.communication,1031.141
12105,AS14.28,2014-04-06,appCat.entertainment,334.148
12106,AS14.28,2014-04-06,appCat.other,50.495000000000005
12107,AS14.28,2014-04-06,appCat.social,2795.492
12108,AS14.28,2014-04-06,appCat.unknown,21.088
12109,AS14.28,2014-04-07,mood,8.0
12110,AS14.28,2014-04-07,circumplex.arousal,0.2
12111,AS14.28,2014-04-07,circumplex.valence,1.25
12112,AS14.28,2014-04-07,activity,2.680007495922197
12113,AS14.28,2014-04-07,screen,11464.430001258852
12114,AS14.28,2014-04-07,appCat.builtin,11171.201000000001
12115,AS14.28,2014-04-07,appCat.communication,2729.307999999999
12116,AS14.28,2014-04-07,appCat.entertainment,1081.9470000000001
12117,AS14.28,2014-04-07,appCat.finance,23.637999999999998
12118,AS14.28,2014-04-07,appCat.game,170.60100000000003
12119,AS14.28,2014-04-07,appCat.other,65.00200000000001
12120,AS14.28,2014-04-07,appCat.social,3634.2149999999992
12121,AS14.28,2014-04-07,appCat.travel,305.136
12122,AS14.28,2014-04-07,appCat.weather,100.14099999999999
12123,AS14.28,2014-04-08,mood,7.8
12124,AS14.28,2014-04-08,circumplex.arousal,-0.2
12125,AS14.28,2014-04-08,circumplex.valence,1.0
12126,AS14.28,2014-04-08,activity,2.3724100739896183
12127,AS14.28,2014-04-08,screen,7366.385003089905
12128,AS14.28,2014-04-08,appCat.builtin,5743.238999999998
12129,AS14.28,2014-04-08,appCat.communication,3201.2989999999995
12130,AS14.28,2014-04-08,appCat.game,74.429
12131,AS14.28,2014-04-08,appCat.other,57.38999999999999
12132,AS14.28,2014-04-08,appCat.social,1976.0120000000009
12133,AS14.28,2014-04-08,appCat.travel,120.94899999999998
12134,AS14.28,2014-04-08,appCat.unknown,19.102999999999998
12135,AS14.28,2014-04-08,appCat.weather,54.05500000000001
12136,AS14.28,2014-04-09,mood,7.0
12137,AS14.28,2014-04-09,circumplex.arousal,-1.0
12138,AS14.28,2014-04-09,circumplex.valence,1.0
12139,AS14.28,2014-04-09,activity,5.364631153007158
12140,AS14.28,2014-04-09,screen,12251.725998640055
12141,AS14.28,2014-04-09,sms,1.0
12142,AS14.28,2014-04-09,appCat.builtin,2656.3310000000006
12143,AS14.28,2014-04-09,appCat.communication,2147.7440000000006
12144,AS14.28,2014-04-09,appCat.entertainment,230.748
12145,AS14.28,2014-04-09,appCat.finance,93.37400000000001
12146,AS14.28,2014-04-09,appCat.game,4.021
12147,AS14.28,2014-04-09,appCat.other,214.173
12148,AS14.28,2014-04-09,appCat.social,1667.569
12149,AS14.28,2014-04-09,appCat.utilities,6.101
12150,AS14.28,2014-04-10,mood,7.0
12151,AS14.28,2014-04-10,circumplex.arousal,-1.0
12152,AS14.28,2014-04-10,circumplex.valence,0.5
12153,AS14.28,2014-04-10,activity,5.148513831830986
12154,AS14.28,2014-04-10,screen,8174.054998397829
12155,AS14.28,2014-04-10,appCat.builtin,3769.511000000003
12156,AS14.28,2014-04-10,appCat.communication,2599.0080000000003
12157,AS14.28,2014-04-10,appCat.entertainment,901.585
12158,AS14.28,2014-04-10,appCat.finance,38.55799999999999
12159,AS14.28,2014-04-10,appCat.game,108.07600000000001
12160,AS14.28,2014-04-10,appCat.other,68.91600000000001
12161,AS14.28,2014-04-10,appCat.social,1479.6180000000002
12162,AS14.28,2014-04-10,appCat.travel,692.413
12163,AS14.28,2014-04-10,appCat.utilities,3.012
12164,AS14.28,2014-04-11,mood,7.4
12165,AS14.28,2014-04-11,circumplex.arousal,-0.6
12166,AS14.28,2014-04-11,circumplex.valence,0.0
12167,AS14.28,2014-04-11,activity,6.9978422083325675
12168,AS14.28,2014-04-11,screen,25290.746998786915
12169,AS14.28,2014-04-11,call,10.0
12170,AS14.28,2014-04-11,sms,8.0
12171,AS14.28,2014-04-11,appCat.builtin,3681.9110000000037
12172,AS14.28,2014-04-11,appCat.communication,5391.553999999998
12173,AS14.28,2014-04-11,appCat.entertainment,136.636
12174,AS14.28,2014-04-11,appCat.finance,130.212
12175,AS14.28,2014-04-11,appCat.other,122.259
12176,AS14.28,2014-04-11,appCat.social,1602.8449999999996
12177,AS14.28,2014-04-11,appCat.travel,1441.1970000000001
12178,AS14.28,2014-04-11,appCat.utilities,12.924
12179,AS14.28,2014-04-11,appCat.weather,10.104
12180,AS14.28,2014-04-12,mood,7.8
12181,AS14.28,2014-04-12,circumplex.arousal,-0.75
12182,AS14.28,2014-04-12,circumplex.valence,1.25
12183,AS14.28,2014-04-12,activity,0.8926213435926118
12184,AS14.28,2014-04-12,screen,11483.372000932697
12185,AS14.28,2014-04-12,appCat.builtin,3001.0440000000017
12186,AS14.28,2014-04-12,appCat.communication,3099.4809999999993
12187,AS14.28,2014-04-12,appCat.entertainment,471.004
12188,AS14.28,2014-04-12,appCat.finance,46.519
12189,AS14.28,2014-04-12,appCat.game,986.146
12190,AS14.28,2014-04-12,appCat.other,73.032
12191,AS14.28,2014-04-12,appCat.social,3307.002
12192,AS14.28,2014-04-12,appCat.unknown,50.387
12193,AS14.28,2014-04-12,appCat.utilities,960.4370000000001
12194,AS14.28,2014-04-12,appCat.weather,42.271
12195,AS14.28,2014-04-13,mood,7.2
12196,AS14.28,2014-04-13,circumplex.arousal,-0.6
12197,AS14.28,2014-04-13,circumplex.valence,0.75
12198,AS14.28,2014-04-13,activity,1.0181994574860447
12199,AS14.28,2014-04-13,screen,9758.656001567842
12200,AS14.28,2014-04-13,call,2.0
12201,AS14.28,2014-04-13,appCat.builtin,1807.8760000000002
12202,AS14.28,2014-04-13,appCat.communication,3783.596000000001
12203,AS14.28,2014-04-13,appCat.entertainment,258.271
12204,AS14.28,2014-04-13,appCat.game,378.54999999999995
12205,AS14.28,2014-04-13,appCat.other,49.888000000000005
12206,AS14.28,2014-04-13,appCat.social,2498.3569999999995
12207,AS14.28,2014-04-13,appCat.unknown,30.054
12208,AS14.28,2014-04-13,appCat.utilities,153.529
12209,AS14.28,2014-04-13,appCat.weather,106.85900000000001
12210,AS14.28,2014-04-14,mood,6.8
12211,AS14.28,2014-04-14,circumplex.arousal,-1.0
12212,AS14.28,2014-04-14,circumplex.valence,0.5
12213,AS14.28,2014-04-14,activity,2.546870398506914
12214,AS14.28,2014-04-14,screen,10881.651001691815
12215,AS14.28,2014-04-14,sms,1.0
12216,AS14.28,2014-04-14,appCat.builtin,5240.122000000005
12217,AS14.28,2014-04-14,appCat.communication,5093.312000000002
12218,AS14.28,2014-04-14,appCat.entertainment,38.196999999999996
12219,AS14.28,2014-04-14,appCat.finance,45.421
12220,AS14.28,2014-04-14,appCat.game,94.11
12221,AS14.28,2014-04-14,appCat.other,58.638000000000005
12222,AS14.28,2014-04-14,appCat.social,1918.3389999999997
12223,AS14.28,2014-04-14,appCat.travel,7.27
12224,AS14.28,2014-04-14,appCat.utilities,327.85900000000004
12225,AS14.28,2014-04-14,appCat.weather,66.258
12226,AS14.28,2014-04-15,mood,6.8
12227,AS14.28,2014-04-15,circumplex.arousal,-0.2
12228,AS14.28,2014-04-15,circumplex.valence,0.4
12229,AS14.28,2014-04-15,activity,2.8142057991702347
12230,AS14.28,2014-04-15,screen,9848.605000257488
12231,AS14.28,2014-04-15,appCat.builtin,3396.787000000002
12232,AS14.28,2014-04-15,appCat.communication,3102.1890000000003
12233,AS14.28,2014-04-15,appCat.finance,153.30300000000003
12234,AS14.28,2014-04-15,appCat.game,943.384
12235,AS14.28,2014-04-15,appCat.other,104.31399999999998
12236,AS14.28,2014-04-15,appCat.social,3156.2919999999995
12237,AS14.28,2014-04-15,appCat.utilities,2.097
12238,AS14.28,2014-04-15,appCat.weather,43.824
12239,AS14.28,2014-04-16,mood,6.2
12240,AS14.28,2014-04-16,circumplex.arousal,0.6
12241,AS14.28,2014-04-16,circumplex.valence,-0.4
12242,AS14.28,2014-04-16,activity,0.8614158354817498
12243,AS14.28,2014-04-16,screen,10166.238999128343
12244,AS14.28,2014-04-16,appCat.builtin,3731.1520000000023
12245,AS14.28,2014-04-16,appCat.communication,3213.132999999999
12246,AS14.28,2014-04-16,appCat.entertainment,1455.42
12247,AS14.28,2014-04-16,appCat.finance,76.49600000000001
12248,AS14.28,2014-04-16,appCat.game,4.053
12249,AS14.28,2014-04-16,appCat.other,55.21799999999999
12250,AS14.28,2014-04-16,appCat.social,3582.524
12251,AS14.28,2014-04-16,appCat.weather,79.236
12252,AS14.28,2014-04-17,mood,7.8
12253,AS14.28,2014-04-17,circumplex.arousal,-0.5
12254,AS14.28,2014-04-17,circumplex.valence,0.75
12255,AS14.28,2014-04-17,activity,2.5904979661112892
12256,AS14.28,2014-04-17,screen,9490.893999099726
12257,AS14.28,2014-04-17,call,2.0
12258,AS14.28,2014-04-17,appCat.builtin,2333.571
12259,AS14.28,2014-04-17,appCat.communication,2112.3540000000003
12260,AS14.28,2014-04-17,appCat.entertainment,689.76
12261,AS14.28,2014-04-17,appCat.finance,31.241999999999997
12262,AS14.28,2014-04-17,appCat.game,158.83100000000002
12263,AS14.28,2014-04-17,appCat.other,63.007999999999996
12264,AS14.28,2014-04-17,appCat.social,3298.565999999999
12265,AS14.28,2014-04-17,appCat.unknown,21.631999999999998
12266,AS14.28,2014-04-18,mood,5.8
12267,AS14.28,2014-04-18,circumplex.arousal,-0.2
12268,AS14.28,2014-04-18,circumplex.valence,0.0
12269,AS14.28,2014-04-18,activity,0.8340259140193917
12270,AS14.28,2014-04-18,screen,10498.70799779892
12271,AS14.28,2014-04-18,appCat.builtin,2534.023999999999
12272,AS14.28,2014-04-18,appCat.communication,2410.253000000001
12273,AS14.28,2014-04-18,appCat.entertainment,233.807
12274,AS14.28,2014-04-18,appCat.finance,204.44199999999995
12275,AS14.28,2014-04-18,appCat.game,974.711
12276,AS14.28,2014-04-18,appCat.other,51.486
12277,AS14.28,2014-04-18,appCat.social,1592.8890000000006
12278,AS14.28,2014-04-18,appCat.travel,143.316
12279,AS14.28,2014-04-18,appCat.unknown,9.035
12280,AS14.28,2014-04-18,appCat.utilities,1304.114
12281,AS14.28,2014-04-18,appCat.weather,71.178
12282,AS14.28,2014-04-19,mood,6.75
12283,AS14.28,2014-04-19,circumplex.arousal,-0.5
12284,AS14.28,2014-04-19,circumplex.valence,0.3333333333333333
12285,AS14.28,2014-04-19,activity,0.49308274590626583
12286,AS14.28,2014-04-19,screen,6235.212999582291
12287,AS14.28,2014-04-19,call,1.0
12288,AS14.28,2014-04-19,appCat.builtin,976.0549999999998
12289,AS14.28,2014-04-19,appCat.communication,816.547
12290,AS14.28,2014-04-19,appCat.entertainment,284.044
12291,AS14.28,2014-04-19,appCat.finance,24.537
12292,AS14.28,2014-04-19,appCat.other,48.751
12293,AS14.28,2014-04-19,appCat.social,2019.8690000000004
12294,AS14.28,2014-04-19,appCat.travel,202.421
12295,AS14.28,2014-04-19,appCat.unknown,18.08
12296,AS14.28,2014-04-19,appCat.utilities,1162.0819999999997
12297,AS14.28,2014-04-19,appCat.weather,22.188000000000002
12298,AS14.28,2014-04-20,mood,7.8
12299,AS14.28,2014-04-20,circumplex.arousal,-0.4
12300,AS14.28,2014-04-20,circumplex.valence,1.0
12301,AS14.28,2014-04-20,activity,0.7508113775136741
12302,AS14.28,2014-04-20,screen,5530.367001056672
12303,AS14.28,2014-04-20,appCat.builtin,821.7469999999997
12304,AS14.28,2014-04-20,appCat.communication,172.10399999999998
12305,AS14.28,2014-04-20,appCat.entertainment,278.96500000000003
12306,AS14.28,2014-04-20,appCat.game,211.4
12307,AS14.28,2014-04-20,appCat.other,46.487
12308,AS14.28,2014-04-20,appCat.social,1985.2899999999995
12309,AS14.28,2014-04-20,appCat.utilities,781.87
12310,AS14.28,2014-04-21,mood,8.0
12311,AS14.28,2014-04-21,circumplex.arousal,-0.25
12312,AS14.28,2014-04-21,circumplex.valence,1.0
12313,AS14.28,2014-04-21,activity,1.8157600759107746
12314,AS14.28,2014-04-21,screen,4831.646000623702
12315,AS14.28,2014-04-21,appCat.builtin,1067.223
12316,AS14.28,2014-04-21,appCat.communication,1165.481
12317,AS14.28,2014-04-21,appCat.entertainment,57.391000000000005
12318,AS14.28,2014-04-21,appCat.game,67.43900000000001
12319,AS14.28,2014-04-21,appCat.other,46.431999999999995
12320,AS14.28,2014-04-21,appCat.social,1362.6459999999997
12321,AS14.28,2014-04-21,appCat.travel,171.58300000000003
12322,AS14.28,2014-04-21,appCat.unknown,43.577
12323,AS14.28,2014-04-21,appCat.utilities,256.488
12324,AS14.28,2014-04-21,appCat.weather,39.01
12325,AS14.28,2014-04-22,mood,7.25
12326,AS14.28,2014-04-22,circumplex.arousal,-0.75
12327,AS14.28,2014-04-22,circumplex.valence,1.0
12328,AS14.28,2014-04-22,activity,3.6168167946548895
12329,AS14.28,2014-04-22,screen,15713.050998926155
12330,AS14.28,2014-04-22,appCat.builtin,7992.442999999997
12331,AS14.28,2014-04-22,appCat.communication,2765.2219999999998
12332,AS14.28,2014-04-22,appCat.entertainment,1580.793
12333,AS14.28,2014-04-22,appCat.game,47.306999999999995
12334,AS14.28,2014-04-22,appCat.other,46.479000000000006
12335,AS14.28,2014-04-22,appCat.social,2267.3469999999993
12336,AS14.28,2014-04-22,appCat.travel,185.81
12337,AS14.28,2014-04-22,appCat.utilities,20.337
12338,AS14.28,2014-04-22,appCat.weather,44.756
12339,AS14.28,2014-04-23,mood,7.0
12340,AS14.28,2014-04-23,circumplex.arousal,0.3333333333333333
12341,AS14.28,2014-04-23,circumplex.valence,1.0
12342,AS14.28,2014-04-23,activity,2.187641627754821
12343,AS14.28,2014-04-23,screen,9310.856999874115
12344,AS14.28,2014-04-23,sms,1.0
12345,AS14.28,2014-04-23,appCat.builtin,4591.194999999999
12346,AS14.28,2014-04-23,appCat.communication,3049.582000000001
12347,AS14.28,2014-04-23,appCat.entertainment,142.137
12348,AS14.28,2014-04-23,appCat.finance,47.781
12349,AS14.28,2014-04-23,appCat.game,93.535
12350,AS14.28,2014-04-23,appCat.other,50.004
12351,AS14.28,2014-04-23,appCat.social,2384.599
12352,AS14.28,2014-04-23,appCat.travel,169.14499999999998
12353,AS14.28,2014-04-23,appCat.unknown,16.097
12354,AS14.28,2014-04-23,appCat.weather,53.44
12355,AS14.28,2014-04-24,mood,8.0
12356,AS14.28,2014-04-24,circumplex.arousal,-0.2
12357,AS14.28,2014-04-24,circumplex.valence,1.2
12358,AS14.28,2014-04-24,activity,1.9061084980446468
12359,AS14.28,2014-04-24,screen,11309.896000862122
12360,AS14.28,2014-04-24,appCat.builtin,3088.85
12361,AS14.28,2014-04-24,appCat.communication,3579.205999999999
12362,AS14.28,2014-04-24,appCat.entertainment,417.57599999999996
12363,AS14.28,2014-04-24,appCat.game,82.664
12364,AS14.28,2014-04-24,appCat.other,52.495999999999995
12365,AS14.28,2014-04-24,appCat.social,2900.796
12366,AS14.28,2014-04-24,appCat.utilities,1800.1179999999997
12367,AS14.28,2014-04-24,appCat.weather,130.565
12368,AS14.28,2014-04-25,mood,7.0
12369,AS14.28,2014-04-25,circumplex.arousal,-0.2
12370,AS14.28,2014-04-25,circumplex.valence,1.0
12371,AS14.28,2014-04-25,activity,3.129238980854587
12372,AS14.28,2014-04-25,screen,4424.054999589917
12373,AS14.28,2014-04-25,appCat.builtin,3085.3910000000014
12374,AS14.28,2014-04-25,appCat.communication,863.9889999999999
12375,AS14.28,2014-04-25,appCat.entertainment,34.246
12376,AS14.28,2014-04-25,appCat.finance,22.16
12377,AS14.28,2014-04-25,appCat.game,37.242999999999995
12378,AS14.28,2014-04-25,appCat.other,58.244
12379,AS14.28,2014-04-25,appCat.social,1666.3220000000003
12380,AS14.28,2014-04-25,appCat.travel,89.547
12381,AS14.28,2014-04-25,appCat.utilities,10.033
12382,AS14.28,2014-04-25,appCat.weather,62.71
12383,AS14.28,2014-04-26,mood,8.0
12384,AS14.28,2014-04-26,circumplex.arousal,0.0
12385,AS14.28,2014-04-26,circumplex.valence,1.0
12386,AS14.28,2014-04-26,activity,0.7922488822137
12387,AS14.28,2014-04-26,screen,4114.4489998817435
12388,AS14.28,2014-04-26,appCat.builtin,779.3349999999996
12389,AS14.28,2014-04-26,appCat.communication,558.98
12390,AS14.28,2014-04-26,appCat.entertainment,77.90700000000001
12391,AS14.28,2014-04-26,appCat.finance,24.242
12392,AS14.28,2014-04-26,appCat.game,59.43299999999999
12393,AS14.28,2014-04-26,appCat.office,23.264
12394,AS14.28,2014-04-26,appCat.other,56.092
12395,AS14.28,2014-04-26,appCat.social,1833.679
12396,AS14.28,2014-04-26,appCat.travel,129.18
12397,AS14.28,2014-04-26,appCat.unknown,40.239000000000004
12398,AS14.28,2014-04-26,appCat.weather,104.55700000000002
12399,AS14.28,2014-04-27,mood,7.25
12400,AS14.28,2014-04-27,circumplex.arousal,0.25
12401,AS14.28,2014-04-27,circumplex.valence,0.5
12402,AS14.28,2014-04-27,activity,1.2222660049373857
12403,AS14.28,2014-04-27,screen,13994.419999837875
12404,AS14.28,2014-04-27,appCat.builtin,966.298
12405,AS14.28,2014-04-27,appCat.communication,1582.3859999999997
12406,AS14.28,2014-04-27,appCat.entertainment,558.951
12407,AS14.28,2014-04-27,appCat.finance,27.411999999999995
12408,AS14.28,2014-04-27,appCat.game,51.331999999999994
12409,AS14.28,2014-04-27,appCat.other,56.367999999999995
12410,AS14.28,2014-04-27,appCat.social,1685.4180000000001
12411,AS14.28,2014-04-27,appCat.travel,182.12499999999997
12412,AS14.28,2014-04-27,appCat.unknown,24.225
12413,AS14.28,2014-04-27,appCat.utilities,236.878
12414,AS14.28,2014-04-27,appCat.weather,170.37199999999999
12415,AS14.28,2014-04-28,mood,7.5
12416,AS14.28,2014-04-28,circumplex.arousal,-0.5
12417,AS14.28,2014-04-28,circumplex.valence,1.0
12418,AS14.28,2014-04-28,activity,1.1082807283450635
12419,AS14.28,2014-04-28,screen,2569.507999897006
12420,AS14.28,2014-04-28,appCat.builtin,1641.6909999999998
12421,AS14.28,2014-04-28,appCat.communication,676.588
12422,AS14.28,2014-04-28,appCat.entertainment,74.999
12423,AS14.28,2014-04-28,appCat.other,673.0500000000001
12424,AS14.28,2014-04-28,appCat.social,290.841
12425,AS14.28,2014-04-28,appCat.travel,81.965
12426,AS14.28,2014-04-28,appCat.utilities,7.022
12427,AS14.28,2014-04-29,mood,7.0
12428,AS14.28,2014-04-29,circumplex.arousal,-0.2
12429,AS14.28,2014-04-29,circumplex.valence,0.8
12430,AS14.28,2014-04-29,activity,0.0
12431,AS14.28,2014-04-29,appCat.builtin,9.48
12432,AS14.28,2014-04-29,appCat.communication,24.046000000000003
12433,AS14.28,2014-04-30,mood,6.2
12434,AS14.28,2014-04-30,circumplex.arousal,-0.2
12435,AS14.28,2014-04-30,circumplex.valence,0.2
12436,AS14.28,2014-04-30,activity,0.2141877937615726
12437,AS14.28,2014-04-30,screen,1370.197999715805
12438,AS14.28,2014-04-30,appCat.builtin,212.45499999999998
12439,AS14.28,2014-04-30,appCat.communication,380.809
12440,AS14.28,2014-04-30,appCat.other,23.65
12441,AS14.28,2014-04-30,appCat.social,792.076
12442,AS14.28,2014-04-30,appCat.unknown,59.238
12443,AS14.28,2014-04-30,appCat.utilities,12.065
12444,AS14.28,2014-05-01,mood,6.4
12445,AS14.28,2014-05-01,circumplex.arousal,-0.6
12446,AS14.28,2014-05-01,circumplex.valence,0.4
12447,AS14.28,2014-05-01,activity,1.3797822853471131
12448,AS14.28,2014-05-01,screen,8454.422998905184
12449,AS14.28,2014-05-01,sms,1.0
12450,AS14.28,2014-05-01,appCat.builtin,6414.530999999995
12451,AS14.28,2014-05-01,appCat.communication,2024.1279999999997
12452,AS14.28,2014-05-01,appCat.entertainment,455.10499999999996
12453,AS14.28,2014-05-01,appCat.finance,89.15299999999999
12454,AS14.28,2014-05-01,appCat.game,621.9910000000001
12455,AS14.28,2014-05-01,appCat.other,252.731
12456,AS14.28,2014-05-01,appCat.social,2350.037999999999
12457,AS14.28,2014-05-01,appCat.travel,82.91300000000001
12458,AS14.28,2014-05-01,appCat.unknown,37.830000000000005
12459,AS14.28,2014-05-01,appCat.weather,40.242
12460,AS14.28,2014-05-02,mood,6.8
12461,AS14.28,2014-05-02,circumplex.arousal,-0.5
12462,AS14.28,2014-05-02,circumplex.valence,1.0
12463,AS14.28,2014-05-02,activity,1.9743272168961026
12464,AS14.28,2014-05-02,screen,8815.100000619885
12465,AS14.28,2014-05-02,call,1.0
12466,AS14.28,2014-05-02,appCat.builtin,3910.6259999999997
12467,AS14.28,2014-05-02,appCat.communication,2619.451
12468,AS14.28,2014-05-02,appCat.entertainment,109.002
12469,AS14.28,2014-05-02,appCat.finance,5.023
12470,AS14.28,2014-05-02,appCat.game,202.949
12471,AS14.28,2014-05-02,appCat.other,218.45100000000002
12472,AS14.28,2014-05-02,appCat.social,2816.699
12473,AS14.28,2014-05-02,appCat.travel,30.166
12474,AS14.28,2014-05-02,appCat.unknown,84.101
12475,AS14.28,2014-05-02,appCat.utilities,25.779000000000003
12476,AS14.28,2014-05-03,mood,7.4
12477,AS14.28,2014-05-03,circumplex.arousal,0.0
12478,AS14.28,2014-05-03,circumplex.valence,1.0
12479,AS14.28,2014-05-03,activity,1.3007699539140376
12480,AS14.28,2014-05-03,screen,7978.536000013354
12481,AS14.28,2014-05-03,call,2.0
12482,AS14.28,2014-05-03,appCat.builtin,3301.6580000000017
12483,AS14.28,2014-05-03,appCat.communication,2420.192
12484,AS14.28,2014-05-03,appCat.entertainment,144.737
12485,AS14.28,2014-05-03,appCat.finance,12.035
12486,AS14.28,2014-05-03,appCat.game,466.36099999999993
12487,AS14.28,2014-05-03,appCat.other,53.65500000000001
12488,AS14.28,2014-05-03,appCat.social,1904.8290000000004
12489,AS14.28,2014-05-03,appCat.unknown,46.672
12490,AS14.28,2014-05-03,appCat.utilities,217.981
12491,AS14.28,2014-05-03,appCat.weather,43.93
12492,AS14.28,2014-05-04,mood,6.8
12493,AS14.28,2014-05-04,circumplex.arousal,-0.4
12494,AS14.28,2014-05-04,circumplex.valence,0.6666666666666666
12495,AS14.28,2014-05-04,activity,0.701258433299721
12496,AS14.28,2014-05-04,screen,8414.128998994829
12497,AS14.28,2014-05-04,appCat.builtin,2362.658000000001
12498,AS14.28,2014-05-04,appCat.communication,1270.993
12499,AS14.28,2014-05-04,appCat.entertainment,527.476
12500,AS14.28,2014-05-04,appCat.game,371.341
12501,AS14.28,2014-05-04,appCat.other,167.92399999999998
12502,AS14.28,2014-05-04,appCat.social,1541.5349999999996
12503,AS14.28,2014-05-04,appCat.travel,118.765
12504,AS14.28,2014-05-04,appCat.utilities,1047.9259999999997
12505,AS14.28,2014-05-04,appCat.weather,30.084
12506,AS14.28,2014-05-05,mood,7.0
12507,AS14.28,2014-05-05,circumplex.arousal,0.5
12508,AS14.28,2014-05-05,circumplex.valence,1.0
12509,AS14.28,2014-05-05,activity,1.5352095565706747
12510,AS14.28,2014-05-05,screen,6217.170999526979
12511,AS14.28,2014-05-05,appCat.builtin,1303.5769999999998
12512,AS14.28,2014-05-05,appCat.communication,1317.1710000000003
12513,AS14.28,2014-05-05,appCat.entertainment,208.636
12514,AS14.28,2014-05-05,appCat.finance,8.033
12515,AS14.28,2014-05-05,appCat.game,306.696
12516,AS14.28,2014-05-05,appCat.other,531.512
12517,AS14.28,2014-05-05,appCat.social,1655.1580000000004
12518,AS14.28,2014-05-05,appCat.travel,47.757
12519,AS14.28,2014-05-05,appCat.unknown,83.581
12520,AS14.28,2014-05-05,appCat.utilities,454.03600000000006
12521,AS14.28,2014-05-05,appCat.weather,53.47
12522,AS14.28,2014-05-06,activity,1.7302919444863185
12523,AS14.28,2014-05-06,screen,6754.850999116899
12524,AS14.28,2014-05-06,call,1.0
12525,AS14.28,2014-05-06,appCat.builtin,6114.8020000000015
12526,AS14.28,2014-05-06,appCat.communication,2253.1450000000004
12527,AS14.28,2014-05-06,appCat.entertainment,202.795
12528,AS14.28,2014-05-06,appCat.finance,13.349
12529,AS14.28,2014-05-06,appCat.game,21.003
12530,AS14.28,2014-05-06,appCat.other,6.327999999999999
12531,AS14.28,2014-05-06,appCat.social,1779.9270000000001
12532,AS14.28,2014-05-06,appCat.travel,28.435
